queryItem	queryIndex	stringId	ncbiTaxonId	taxonName	preferredName	annotation
NDUFV1	75	9606.ENSP00000497587	9606	Homo sapiens	NDUFV1	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial; Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone (By similarity).
COX6C	76	9606.ENSP00000429707	9606	Homo sapiens	COX6C	Cytochrome c oxidase subunit 6C; Component of the cytochrome c oxidase, the last enzyme in the mitochondrial electron transport chain which drives oxidative phosphorylation. The respiratory chain contains 3 multisubunit complexes succinate dehydrogenase (complex II, CII), ubiquinol- cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII) and cytochrome c oxidase (complex IV, CIV), that cooperate to transfer electrons derived from NADH and succinate to molecular oxygen, creating an electrochemical gradient over the inner membrane that drives transmembrane transport and  [...] 
MTHFD1	77	9606.ENSP00000498336	9606	Homo sapiens	MTHFD1	C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed; Methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1; In the N-terminal section; belongs to the tetrahydrofolate dehydrogenase/cyclohydrolase family.
RTN3	78	9606.ENSP00000367050	9606	Homo sapiens	RTN3	Reticulon-3; May be involved in membrane trafficking in the early secretory pathway. Inhibits BACE1 activity and amyloid precursor protein processing. May induce caspase-8 cascade and apoptosis. May favor BCL2 translocation to the mitochondria upon endoplasmic reticulum stress. In case of enteroviruses infection, RTN3 may be involved in the viral replication or pathogenesis. Induces the formation of endoplasmic reticulum tubules.
OPA1	79	9606.ENSP00000354681	9606	Homo sapiens	OPA1	Dynamin-like 120 kDa protein, mitochondrial; Dynamin-related GTPase that is essential for normal mitochondrial morphology by regulating the equilibrium between mitochondrial fusion and mitochondrial fission. Coexpression of isoform 1 with shorter alternative products is required for optimal activity in promoting mitochondrial fusion. Binds lipid membranes enriched in negatively charged phospholipids, such as cardiolipin, and promotes membrane tubulation. The intrinsic GTPase activity is low, and is strongly increased by interaction with lipid membranes. Plays a role in remodeling crist [...] 
CLTC	80	9606.ENSP00000479606	9606	Homo sapiens	CLTC	Clathrin heavy chain 1; Clathrin is the major protein of the polyhedral coat of coated pits and vesicles. Two different adapter protein complexes link the clathrin lattice either to the plasma membrane or to the trans- Golgi network. Acts as component of the TACC3/ch-TOG/clathrin complex proposed to contribute to stabilization of kinetochore fibers of the mitotic spindle by acting as inter-microtubule bridge. The TACC3/ch-TOG/clathrin complex is required for the maintenance of kinetochore fiber tension. Plays a role in early autophagosome formation.
YWHAB	81	9606.ENSP00000361930	9606	Homo sapiens	YWHAB	14-3-3 protein beta/alpha, N-terminally processed; Adapter protein implicated in the regulation of a large spectrum of both general and specialized signaling pathways. Binds to a large number of partners, usually by recognition of a phosphoserine or phosphothreonine motif. Binding generally results in the modulation of the activity of the binding partner. Negative regulator of osteogenesis. Blocks the nuclear translocation of the phosphorylated form (by AKT1) of SRPK2 and antagonizes its stimulatory effect on cyclin D1 expression resulting in blockage of neuronal apoptosis elicited by  [...] 
PRDM2	82	9606.ENSP00000235372	9606	Homo sapiens	PRDM2	PR domain zinc finger protein 2; S-adenosyl-L-methionine-dependent histone methyltransferase that specifically methylates 'Lys-9' of histone H3. May function as a DNA-binding transcription factor. Binds to the macrophage-specific TPA- responsive element (MTE) of the HMOX1 (heme oxygenase 1) gene and may act as a transcriptional activator of this gene.
MSH2	83	9606.ENSP00000233146	9606	Homo sapiens	MSH2	DNA mismatch repair protein Msh2; Component of the post-replicative DNA mismatch repair system (MMR). Forms two different heterodimers: MutS alpha (MSH2-MSH6 heterodimer) and MutS beta (MSH2-MSH3 heterodimer) which binds to DNA mismatches thereby initiating DNA repair. When bound, heterodimers bend the DNA helix and shields approximately 20 base pairs. MutS alpha recognizes single base mismatches and dinucleotide insertion-deletion loops (IDL) in the DNA. MutS beta recognizes larger insertion-deletion loops up to 13 nucleotides long. After mismatch binding, MutS alpha or beta forms a t [...] 
SARS1	84	9606.ENSP00000358939	9606	Homo sapiens	SARS1	Serine--tRNA ligase, cytoplasmic; Catalyzes the attachment of serine to tRNA(Ser) in a two-step reaction: serine is first activated by ATP to form Ser-AMP and then transferred to the acceptor end of tRNA(Ser). Is probably also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec). In the nucleus, binds to the VEGFA core promoter and prevents MYC binding and transcriptional activation by MYC. Recruits SIRT2 to the VEGFA promoter, promoting deacetylation of histone H4 at 'Lys-16' (H4K16). [...] 
CAPNS1	85	9606.ENSP00000464849	9606	Homo sapiens	CAPNS1	Calpain small subunit 1; Regulatory subunit of the calcium-regulated non-lysosomal thiol-protease which catalyzes limited proteolysis of substrates involved in cytoskeletal remodeling and signal transduction.
RCAN2	86	9606.ENSP00000360425	9606	Homo sapiens	RCAN2	Calcipressin-2; Inhibits calcineurin-dependent transcriptional responses by binding to the catalytic domain of calcineurin A. Could play a role during central nervous system development; Belongs to the RCAN family.
PRKAG1	87	9606.ENSP00000323867	9606	Homo sapiens	PRKAG1	5'-AMP-activated protein kinase subunit gamma-1; AMP/ATP-binding subunit of AMP-activated protein kinase (AMPK), an energy sensor protein kinase that plays a key role in regulating cellular energy metabolism. In response to reduction of intracellular ATP levels, AMPK activates energy-producing pathways and inhibits energy-consuming processes: inhibits protein, carbohydrate and lipid biosynthesis, as well as cell growth and proliferation. AMPK acts via direct phosphorylation of metabolic enzymes, and by longer-term effects via phosphorylation of transcription regulators. Also acts as a  [...] 
PSMA4	88	9606.ENSP00000044462	9606	Homo sapiens	PSMA4	Proteasome subunit alpha type-4; Component of the 20S core proteasome complex involved in the proteolytic degradation of most intracellular proteins. This complex plays numerous essential roles within the cell by associating with different regulatory particles. Associated with two 19S regulatory particles, forms the 26S proteasome and thus participates in the ATP- dependent degradation of ubiquitinated proteins. The 26S proteasome plays a key role in the maintenance of protein homeostasis by removing misfolded or damaged proteins that could impair cellular functions, and by removing pr [...] 
SLC20A1	89	9606.ENSP00000272542	9606	Homo sapiens	SLC20A1	Sodium-dependent phosphate transporter 1; Sodium-phosphate symporter which plays a fundamental housekeeping role in phosphate transport, such as absorbing phosphate from interstitial fluid for normal cellular functions such as cellular metabolism, signal transduction, and nucleic acid and lipid synthesis. May play a role in extracellular matrix and cartilage calcification as well as in vascular calcification.
APEX1	90	9606.ENSP00000216714	9606	Homo sapiens	APEX1	DNA-(apurinic or apyrimidinic site) lyase, mitochondrial; Multifunctional protein that plays a central role in the cellular response to oxidative stress. The two major activities of APEX1 are DNA repair and redox regulation of transcriptional factors. Functions as a apurinic/apyrimidinic (AP) endodeoxyribonuclease in the DNA base excision repair (BER) pathway of DNA lesions induced by oxidative and alkylating agents. Initiates repair of AP sites in DNA by catalyzing hydrolytic incision of the phosphodiester backbone immediately adjacent to the damage, generating a single-strand break w [...] 
NECAP1	91	9606.ENSP00000491067	9606	Homo sapiens	NECAP1	Adaptin ear-binding coat-associated protein 1; Involved in endocytosis.
NFU1	92	9606.ENSP00000387219	9606	Homo sapiens	NFU1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial; Iron-sulfur cluster scaffold protein which can assemble [4Fe- 4S] clusters and deliver them to target proteins. Belongs to the NifU family.
PGRMC1	93	9606.ENSP00000217971	9606	Homo sapiens	PGRMC1	Membrane-associated progesterone receptor component 1; Component of a progesterone-binding protein complex. Binds progesterone. Has many reported cellular functions (heme homeostasis, interaction with CYPs). Belongs to the cytochrome b5 family. MAPR subfamily.
SPARCL1	94	9606.ENSP00000414856	9606	Homo sapiens	SPARCL1	SPARC-like protein 1; SPARC like 1.
EID1	95	9606.ENSP00000431162	9606	Homo sapiens	EID1	EP300-interacting inhibitor of differentiation 1; Interacts with RB1 and EP300 and acts as a repressor of MYOD1 transactivation. Inhibits EP300 and CBP histone acetyltransferase activity. May be involved in coupling cell cycle exit to the transcriptional activation of genes required for cellular differentiation. May act as a candidate coinhibitory factor for NR0B2 that can be directly linked to transcription inhibitory mechanisms.
GRIA3	96	9606.ENSP00000481554	9606	Homo sapiens	GRIA3	Glutamate receptor 3; Receptor for glutamate that functions as ligand-gated ion channel in the central nervous system and plays an important role in excitatory synaptic transmission. L-glutamate acts as an excitatory neurotransmitter at many synapses in the central nervous system. Binding of the excitatory neurotransmitter L-glutamate induces a conformation change, leading to the opening of the cation channel, and thereby converts the chemical signal to an electrical impulse. The receptor then desensitizes rapidly and enters a transient inactive state, characterized by the presence of  [...] 
DGKB	97	9606.ENSP00000385780	9606	Homo sapiens	DGKB	Diacylglycerol kinase beta; Exhibits high phosphorylation activity for long-chain diacylglycerols.
SNU13	98	9606.ENSP00000383949	9606	Homo sapiens	SNU13	NHP2-like protein 1, N-terminally processed; Involved in pre-mRNA splicing as component of the spliceosome. Binds to the 5'-stem-loop of U4 snRNA and thereby contributes to spliceosome assembly. The protein undergoes a conformational change upon RNA-binding.
TSPAN7	99	9606.ENSP00000367743	9606	Homo sapiens	TSPAN7	Tetraspanin-7; May be involved in cell proliferation and cell motility.
DRG1	100	9606.ENSP00000329715	9606	Homo sapiens	DRG1	Developmentally-regulated GTP-binding protein 1; Catalyzes the conversion of GTP to GDP through hydrolysis of the gamma-phosphate bond in GTP. Appears to have an intrinsic GTPase activity that is stimulated by ZC3H15/DFRP1 binding likely by increasing the affinity for the potassium ions. When hydroxylated at C-3 of 'Lys-22' by JMJD7, may bind to RNA and play a role in translation. Binds to microtubules and promotes microtubule polymerization and stability that are required for mitotic spindle assembly during prophase to anaphase transition. GTPase activity is not necessary for these mi [...] 
USP11	101	9606.ENSP00000218348	9606	Homo sapiens	USP11	Ubiquitin carboxyl-terminal hydrolase 11; Protease that can remove conjugated ubiquitin from target proteins and polyubiquitin chains. Inhibits the degradation of target proteins by the proteasome. Cleaves preferentially 'Lys-6' and 'Lys-63'-linked ubiquitin chains. Has lower activity with 'Lys-11' and 'Lys-33'-linked ubiquitin chains, and extremely low activity with 'Lys-27', 'Lys-29' and 'Lys-48'-linked ubiquitin chains (in vitro). Plays a role in the regulation of pathways leading to NF-kappa-B activation. Plays a role in the regulation of DNA repair after double-stranded DNA breaks [...] 
